timestamp,left_ticks,right_ticks
281.8,17066,15612
281.9,17079,15620
282.0,17089,15629
282.1,17097,15638
282.2,17102,15645
282.3,17108,15655
282.4,17115,15663
282.5,17125,15672
282.6,17131,15675
282.7,17138,15683
282.8,17146,15690
282.9,17153,15701
283.0,17159,15709
283.1,17165,15716
283.2,17173,15723
283.3,17183,15731
283.4,17192,15734
283.5,17202,15740
283.6,17212,15746
283.7,17218,15753
283.8,17224,15759
283.9,17233,15765
284.0,17243,15771
284.1,17248,15781
284.2,17256,15791
284.3,17262,15799
284.4,17271,15807
284.5,17279,15814
284.6,17286,15823
284.7,17296,15832
284.8,17305,15838
284.9,17314,15845
285.0,17322,15852
285.1,17331,15863
285.2,17341,15871
285.3,17344,15879
285.4,17349,15883
285.5,17358,15891
285.6,17363,15897
285.7,17376,15901
285.8,17385,15904
285.9,17392,15915
286.0,17396,15922
286.1,17403,15932
286.2,17411,15944
286.3,17423,15952
286.4,17431,15958
286.5,17439,15964
286.6,17446,15971
286.7,17453,15982
286.8,17464,15988
286.9,17472,15996
287.0,17480,16002
287.1,17484,16011
287.2,17491,16017
287.3,17491,16024
287.4,17497,16034
287.5,17504,16042
287.6,17514,16048
287.7,17524,16055
287.8,17529,16062
287.9,17540,16071
288.0,17547,16083
288.1,17551,16086
288.2,17557,16095
288.3,17563,16100
288.4,17573,16106
288.5,17581,16112
288.6,17587,16123
288.7,17592,16130
288.8,17600,16138
288.9,17606,16147
289.0,17611,16156
289.1,17617,16165
289.2,17625,16175
289.3,17638,16180
289.4,17647,16186
289.5,17653,16195
289.6,17663,16199
289.7,17672,16206
289.8,17682,16214
289.9,17692,16223
290.0,17693,16226
290.1,17696,16235
290.2,17703,16238
290.3,17707,16244
290.4,17715,16250
290.5,17726,16258
290.6,17736,16269
290.7,17738,16279
290.8,17744,16284
290.9,17752,16292
291.0,17762,16301
291.1,17768,16300
291.2,17775,16304
291.3,17779,16310
291.4,17789,16318
291.5,17798,16326
291.6,17807,16332
291.7,17813,16337
291.8,17821,16347
291.9,17823,16352
292.0,17829,16359
292.1,17839,16366
292.2,17848,16374
292.3,17856,16382
292.4,17864,16386
292.5,17868,16395
292.6,17875,16402
292.7,17886,16407
292.8,17891,16412
292.9,17900,16416
293.0,17908,16421
293.1,17916,16431
293.2,17922,16432
293.3,17931,16436
293.4,17940,16439
293.5,17944,16444
293.6,17953,16453
293.7,17958,16459
293.8,17965,16467
293.9,17980,16474
294.0,17988,16482
294.1,17993,16486
294.2,18002,16495
294.3,18008,16501
294.4,18015,16506
294.5,18026,16516
294.6,18032,16524
294.7,18038,16529
294.8,18044,16536
294.9,18050,16540
295.0,18056,16548
295.1,18062,16553
295.2,18073,16555
295.3,18081,16562
295.4,18088,16569
295.5,18102,16577
295.6,18108,16588
295.7,18112,16592
295.8,18118,16601
295.9,18125,16609
296.0,18131,16616
296.1,18137,16622
296.2,18145,16631
296.3,18154,16640
296.4,18161,16646
296.5,18168,16652
296.6,18175,16661
296.7,18179,16671
296.8,18189,16678
296.9,18194,16686
297.0,18202,16694
297.1,18204,16699
297.2,18213,16705
297.3,18222,16713
297.4,18228,16718
297.5,18233,16726
297.6,18242,16730
297.7,18246,16738
297.8,18255,16746
297.9,18264,16751
298.0,18270,16756
298.1,18273,16764
298.2,18278,16771
298.3,18286,16780
298.4,18290,16789
298.5,18299,16800
298.6,18307,16810
298.7,18311,16813
298.8,18319,16816
298.9,18327,16825
299.0,18339,16835
299.1,18345,16845
299.2,18354,16849
299.3,18363,16855
299.4,18372,16859
299.5,18377,16868
299.6,18383,16874
299.7,18388,16878
299.8,18394,16885
299.9,18400,16891
300.0,18410,16905
300.1,18422,16913
300.2,18426,16920
300.3,18436,16931
300.4,18444,16941
300.5,18449,16948
300.6,18457,16956
300.7,18471,16966
300.8,18478,16979
300.9,18484,16989
301.0,18492,16999
301.1,18498,17006
301.2,18506,17015
301.3,18514,17022
301.4,18518,17031
301.5,18525,17041
301.6,18530,17044
301.7,18543,17050
301.8,18548,17060
301.9,18559,17065
302.0,18566,17067
302.1,18570,17074
302.2,18573,17082
302.3,18579,17089
302.4,18586,17095
302.5,18597,17100
302.6,18596,17108
302.7,18604,17116
302.8,18612,17124
302.9,18618,17131
303.0,18624,17135
303.1,18628,17143
303.2,18633,17154
303.3,18641,17164
303.4,18650,17174
303.5,18656,17182
303.6,18663,17188
303.7,18670,17192
303.8,18677,17200
303.9,18684,17206
304.0,18691,17211
304.1,18695,17216
304.2,18700,17220
304.3,18704,17227
304.4,18707,17231
304.5,18711,17242
304.6,18721,17248
304.7,18725,17250
304.8,18731,17252
304.9,18740,17259
305.0,18749,17263
305.1,18755,17268
305.2,18762,17275
305.3,18768,17285
305.4,18774,17290
305.5,18784,17295
305.6,18793,17299
305.7,18798,17305
305.8,18801,17314
305.9,18812,17320
306.0,18820,17331
306.1,18828,17337
306.2,18839,17341
306.3,18845,17347
306.4,18855,17349
306.5,18866,17359
306.6,18873,17364
306.7,18880,17373
306.8,18884,17376
306.9,18888,17382
307.0,18894,17389
307.1,18899,17396
307.2,18907,17404
307.3,18907,17410
307.4,18909,17416
307.5,18919,17424
307.6,18923,17431
307.7,18930,17435
307.8,18938,17445
307.9,18945,17451
308.0,18951,17454
308.1,18958,17459
308.2,18964,17460
308.3,18971,17471
308.4,18974,17480
308.5,18979,17491
308.6,18986,17501
308.7,18991,17507
308.8,19000,17513
308.9,19009,17518
309.0,19019,17522
309.1,19021,17532
309.2,19026,17536
309.3,19031,17541
309.4,19034,17546
309.5,19042,17551
309.6,19047,17558
309.7,19055,17563
309.8,19062,17569
309.9,19070,17572
310.0,19078,17578
310.1,19082,17587
310.2,19087,17597
310.3,19094,17600
310.4,19102,17610
310.5,19112,17614
310.6,19117,17618
310.7,19126,17626
310.8,19132,17633
310.9,19141,17640
311.0,19149,17648
311.1,19149,17655
311.2,19156,17665
311.3,19161,17671
311.4,19169,17678
311.5,19178,17687
311.6,19181,17695
311.7,19188,17702
311.8,19194,17708
311.9,19198,17716
312.0,19206,17721
312.1,19218,17722
312.2,19224,17730
312.3,19231,17739
312.4,19238,17746
312.5,19243,17753
312.6,19250,17760
312.7,19253,17768
312.8,19257,17777
312.9,19259,17782
313.0,19266,17789
313.1,19272,17794
313.2,19279,17795
313.3,19284,17798
313.4,19287,17804
313.5,19295,17812
313.6,19300,17821
313.7,19305,17828
313.8,19314,17835
313.9,19320,17841
314.0,19320,17845
314.1,19325,17850
314.2,19331,17855
314.3,19333,17864
314.4,19339,17873
314.5,19341,17878
314.6,19342,17886
314.7,19351,17892
314.8,19353,17900
314.9,19361,17909
315.0,19366,17914
315.1,19372,17915
315.2,19378,17920
315.3,19384,17928
315.4,19391,17929
315.5,19400,17935
315.6,19408,17941
315.7,19414,17941
315.8,19419,17943
315.9,19427,17949
316.0,19433,17955
316.1,19438,17958
316.2,19444,17962
316.3,19448,17971
316.4,19449,17975
316.5,19451,17983
316.6,19459,17990
316.7,19463,17996
316.8,19472,18000
316.9,19483,18006
317.0,19489,18017
317.1,19494,18022
317.2,19500,18028
317.3,19505,18033
317.4,19510,18040
317.5,19517,18047
317.6,19526,18058
317.7,19533,18063
317.8,19540,18074
317.9,19544,18081
318.0,19550,18084
318.1,19556,18085
318.2,19564,18092
318.3,19567,18101
318.4,19570,18107
318.5,19578,18109
318.6,19586,18110
318.7,19592,18118
318.8,19600,18122
318.9,19612,18130
319.0,19615,18137
319.1,19617,18135
319.2,19620,18140
319.3,19626,18147
319.4,19632,18153
319.5,19640,18160
319.6,19643,18164
319.7,19647,18169
319.8,19657,18172
319.9,19665,18175
320.0,19667,18182
320.1,19673,18187
320.2,19679,18193
320.3,19688,18201
320.4,19698,18207
320.5,19701,18210
320.6,19705,18217
320.7,19715,18224
320.8,19723,18230
320.9,19729,18236
321.0,19736,18239
321.1,19739,18248
321.2,19746,18255
321.3,19749,18260
321.4,19751,18266
321.5,19758,18275
321.6,19763,18283
321.7,19769,18286
321.8,19777,18291
321.9,19779,18292
322.0,19785,18297
322.1,19792,18309
322.2,19796,18317
322.3,19800,18319
322.4,19804,18320
322.5,19807,18324
322.6,19812,18326
322.7,19816,18334
322.8,19819,18341
322.9,19824,18342
323.0,19834,18353
323.1,19843,18360
323.2,19851,18364
323.3,19853,18369
323.4,19854,18377
323.5,19862,18382
323.6,19869,18387
323.7,19874,18391
323.8,19881,18395
323.9,19889,18401
324.0,19896,18403
324.1,19895,18411
324.2,19898,18417
324.3,19903,18425
324.4,19909,18428
324.5,19911,18432
324.6,19913,18432
324.7,19912,18439
324.8,19917,18446
324.9,19921,18451
325.0,19923,18456
325.1,19929,18463
325.2,19931,18472
325.3,19936,18477
325.4,19934,18485
325.5,19937,18487
325.6,19941,18492
325.7,19945,18500
325.8,19953,18507
325.9,19961,18513
326.0,19967,18516
326.1,19971,18516
326.2,19975,18522
326.3,19979,18531
326.4,19985,18535
326.5,19990,18540
326.6,19997,18543
326.7,20006,18548
326.8,20015,18549
326.9,20020,18552
327.0,20022,18558
327.1,20030,18568
327.2,20034,18574
327.3,20039,18580
327.4,20047,18591
327.5,20051,18597
327.6,20058,18605
327.7,20067,18613
327.8,20070,18619
327.9,20078,18626
328.0,20081,18630
328.1,20086,18636
328.2,20092,18644
328.3,20098,18649
328.4,20102,18651
328.5,20109,18656
328.6,20113,18660
328.7,20116,18664
328.8,20120,18679
328.9,20129,18684
329.0,20132,18693
329.1,20135,18697
329.2,20140,18708
329.3,20146,18713
329.4,20149,18716
329.5,20153,18726
329.6,20160,18734
329.7,20166,18740
329.8,20172,18745
329.9,20181,18750
330.0,20190,18753
330.1,20199,18760
330.2,20203,18766
330.3,20208,18770
330.4,20210,18778
330.5,20212,18779
330.6,20218,18781
330.7,20226,18786
330.8,20228,18793
330.9,20231,18796
331.0,20236,18800
331.1,20242,18808
331.2,20248,18812
331.3,20250,18813
331.4,20252,18822
331.5,20254,18825
331.6,20260,18832
331.7,20258,18838
331.8,20259,18841
331.9,20265,18841
332.0,20270,18847
332.1,20275,18850
332.2,20280,18855
332.3,20281,18860
332.4,20287,18870
332.5,20293,18876
332.6,20298,18883
332.7,20307,18884
332.8,20313,18890
332.9,20321,18895
333.0,20322,18897
333.1,20325,18902
333.2,20328,18913
333.3,20330,18921
333.4,20333,18921
333.5,20335,18925
333.6,20340,18928
333.7,20347,18931
333.8,20351,18937
333.9,20353,18942
334.0,20357,18948
334.1,20366,18956
334.2,20374,18960
334.3,20378,18965
334.4,20383,18967
334.5,20389,18970
334.6,20392,18974
334.7,20395,18976
334.8,20402,18981
334.9,20408,18985
335.0,20409,18989
335.1,20413,18992
335.2,20419,18996
335.3,20425,18998
335.4,20428,19001
335.5,20430,19007
335.6,20434,19012
335.7,20436,19020
335.8,20443,19025
335.9,20447,19028
336.0,20453,19029
336.1,20455,19029
336.2,20458,19032
336.3,20460,19035
336.4,20462,19043
336.5,20470,19048
336.6,20476,19053
336.7,20482,19058
336.8,20486,19066
336.9,20486,19072
337.0,20490,19078
337.1,20495,19086
337.2,20493,19089
337.3,20500,19097
337.4,20507,19097
337.5,20514,19102
337.6,20523,19108
337.7,20528,19114
337.8,20531,19119
337.9,20531,19124
338.0,20536,19129
338.1,20542,19134
338.2,20547,19137
338.3,20548,19142
338.4,20547,19149
338.5,20549,19155
338.6,20554,19159
338.7,20558,19160
338.8,20559,19162
338.9,20561,19167
339.0,20563,19170
339.1,20564,19171
339.2,20565,19173
339.3,20571,19178
339.4,20573,19183
339.5,20575,19189
339.6,20575,19191
339.7,20578,19192
339.8,20587,19197
339.9,20591,19199
340.0,20599,19201
340.1,20603,19206
340.2,20611,19212
340.3,20619,19218
340.4,20620,19223
340.5,20623,19231
340.6,20630,19235
340.7,20631,19240
340.8,20631,19243
340.9,20633,19251
341.0,20634,19255
341.1,20633,19259
341.2,20635,19261
341.3,20640,19265
341.4,20641,19269
341.5,20650,19272
341.6,20647,19278
341.7,20652,19280
341.8,20652,19281
341.9,20656,19289
342.0,20662,19296
342.1,20665,19298
342.2,20666,19300
342.3,20667,19303
342.4,20673,19313
342.5,20678,19314
342.6,20682,19319
342.7,20689,19318
342.8,20692,19322
342.9,20694,19329
343.0,20697,19334
343.1,20698,19333
343.2,20703,19339
343.3,20707,19342
343.4,20710,19347
343.5,20715,19350
343.6,20720,19355
343.7,20719,19362
343.8,20723,19368
343.9,20728,19375
344.0,20733,19381
344.1,20731,19386
344.2,20735,19387
344.3,20742,19392
344.4,20744,19401
344.5,20746,19406
344.6,20741,19409
344.7,20748,19409
344.8,20751,19412
344.9,20751,19420
345.0,20756,19427
345.1,20762,19430
345.2,20764,19434
345.3,20768,19436
345.4,20773,19441
345.5,20776,19446
345.6,20785,19447
345.7,20785,19455
345.8,20786,19461
345.9,20793,19469
346.0,20798,19473
346.1,20799,19475
346.2,20803,19475
346.3,20801,19483
346.4,20802,19485
346.5,20804,19487
346.6,20809,19495
346.7,20811,19504
346.8,20816,19509
346.9,20819,19511
347.0,20822,19519
347.1,20820,19522
347.2,20825,19523
347.3,20831,19530
347.4,20832,19538
347.5,20838,19544
347.6,20841,19548
347.7,20846,19554
347.8,20855,19560
347.9,20859,19563
348.0,20862,19567
348.1,20866,19570
348.2,20867,19573
348.3,20864,19581
348.4,20866,19580
348.5,20866,19581
348.6,20865,19588
348.7,20867,19588
348.8,20874,19594
348.9,20879,19595
349.0,20881,19602
349.1,20884,19610
349.2,20884,19612
349.3,20885,19616
349.4,20889,19619
349.5,20890,19624
349.6,20889,19626
349.7,20892,19632
349.8,20891,19633
349.9,20888,19636
350.0,20888,19640
350.1,20889,19644
350.2,20895,19649
350.3,20898,19650
350.4,20899,19655
350.5,20902,19660
350.6,20905,19663
350.7,20908,19669
350.8,20911,19668
350.9,20916,19669
351.0,20920,19670
351.1,20924,19671
351.2,20920,19675
351.3,20921,19680
351.4,20926,19686
351.5,20930,19688
351.6,20933,19687
351.7,20936,19688
351.8,20942,19693
351.9,20941,19694
352.0,20948,19699
352.1,20953,19703
352.2,20953,19707
352.3,20951,19710
352.4,20957,19704
352.5,20959,19710
352.6,20958,19714
352.7,20964,19715
352.8,20965,19717
352.9,20972,19724
353.0,20975,19725
353.1,20976,19727
353.2,20979,19728
353.3,20986,19728
353.4,20988,19729
353.5,20993,19726
353.6,20994,19731
353.7,20998,19739
353.8,21001,19747
353.9,21007,19749
354.0,21011,19755
354.1,21015,19760
354.2,21019,19766
354.3,21021,19768
354.4,21022,19772
354.5,21027,19783
354.6,21033,19784
354.7,21037,19790
354.8,21036,19792
354.9,21039,19795
355.0,21040,19801
355.1,21044,19808
355.2,21046,19812
355.3,21049,19818
355.4,21054,19819
355.5,21052,19824
355.6,21055,19825
355.7,21056,19823
355.8,21054,19822
355.9,21052,19824
356.0,21050,19827
356.1,21053,19832
356.2,21054,19838
356.3,21049,19842
356.4,21048,19843
356.5,21049,19844
356.6,21048,19843
356.7,21050,19848
356.8,21052,19849
356.9,21056,19855
357.0,21059,19858
357.1,21064,19859
357.2,21063,19864
357.3,21068,19868
357.4,21066,19871
357.5,21073,19871
357.6,21077,19873
357.7,21080,19875
357.8,21087,19882
357.9,21088,19885
358.0,21090,19888
358.1,21092,19889
358.2,21094,19891
358.3,21094,19888
358.4,21096,19893
358.5,21095,19896
358.6,21096,19898
358.7,21094,19896
358.8,21097,19899
358.9,21101,19902
359.0,21101,19907
359.1,21106,19907
359.2,21107,19914
359.3,21111,19919
359.4,21113,19919
359.5,21112,19922
359.6,21113,19925
359.7,21118,19929
359.8,21117,19933
359.9,21120,19934
360.0,21117,19936
360.1,21117,19943
360.2,21116,19953
360.3,21119,19954
360.4,21120,19955
360.5,21124,19960
360.6,21126,19957
360.7,21126,19962
360.8,21134,19965
360.9,21135,19967
361.0,21137,19967
361.1,21139,19971
361.2,21142,19972
361.3,21140,19973
361.4,21141,19974
361.5,21142,19979
361.6,21141,19985
361.7,21145,19987
361.8,21142,19993
361.9,21144,19996
362.0,21144,20000
362.1,21141,20000
362.2,21139,20001
362.3,21138,20003
362.4,21139,20003
362.5,21143,20008
362.6,21146,20015
362.7,21147,20013
362.8,21148,20016
362.9,21152,20016
363.0,21155,20017
363.1,21154,20018
363.2,21159,20020
363.3,21159,20024
363.4,21161,20029
363.5,21157,20034
363.6,21158,20036
363.7,21161,20039
363.8,21163,20044
363.9,21161,20051
364.0,21162,20052
364.1,21164,20058
364.2,21165,20062
364.3,21168,20063
364.4,21172,20064
364.5,21170,20069
364.6,21173,20068
364.7,21175,20069
364.8,21173,20069
364.9,21172,20070
365.0,21176,20076
365.1,21178,20082
365.2,21181,20089
365.3,21178,20092
365.4,21178,20094
365.5,21178,20100
365.6,21180,20103
365.7,21183,20108
365.8,21185,20110
365.9,21188,20114
366.0,21188,20117
366.1,21186,20119
366.2,21188,20124
366.3,21185,20128
366.4,21184,20128
366.5,21185,20130
366.6,21186,20133
366.7,21188,20139
366.8,21193,20144
366.9,21189,20143
367.0,21192,20143
367.1,21192,20148
367.2,21196,20151
367.3,21199,20154
367.4,21201,20152
367.5,21205,20157
367.6,21203,20159
367.7,21203,20160
367.8,21208,20160
367.9,21212,20165
368.0,21216,20163
368.1,21217,20168
368.2,21216,20168
368.3,21212,20173
368.4,21217,20179
368.5,21219,20182
368.6,21226,20184
368.7,21227,20183
368.8,21232,20184
368.9,21237,20188
369.0,21235,20192
369.1,21237,20199
369.2,21237,20196
369.3,21238,20199
369.4,21243,20204
369.5,21242,20208
369.6,21242,20211
369.7,21240,20217
369.8,21239,20222
369.9,21242,20219
370.0,21244,20220
370.1,21239,20225
370.2,21239,20228
370.3,21239,20234
370.4,21236,20239
370.5,21236,20238
370.6,21233,20240
370.7,21236,20244
370.8,21241,20248
370.9,21243,20252
371.0,21245,20257
371.1,21249,20259
371.2,21247,20258
371.3,21249,20263
371.4,21250,20262
371.5,21249,20263
371.6,21252,20269
371.7,21252,20272
371.8,21256,20274
371.9,21259,20279
372.0,21261,20281
372.1,21261,20283
372.2,21264,20287
372.3,21267,20294
372.4,21266,20298
372.5,21270,20299
372.6,21272,20304
372.7,21274,20307
372.8,21277,20311
372.9,21281,20311
373.0,21283,20314
373.1,21280,20318
373.2,21280,20320
373.3,21279,20322
373.4,21280,20327
373.5,21284,20329
373.6,21282,20336
373.7,21280,20338
373.8,21284,20342
373.9,21284,20348
374.0,21283,20352
374.1,21282,20352
374.2,21282,20352
374.3,21283,20354
374.4,21284,20358
374.5,21289,20356
374.6,21288,20360
374.7,21286,20366
374.8,21283,20370
374.9,21287,20374
375.0,21294,20378
375.1,21295,20379
375.2,21299,20387
375.3,21301,20392
375.4,21303,20400
375.5,21307,20402
375.6,21306,20403
375.7,21305,20406
375.8,21309,20406
375.9,21306,20410
376.0,21301,20415
376.1,21302,20419
376.2,21305,20428
376.3,21305,20431
376.4,21307,20435
376.5,21305,20434
376.6,21304,20432
376.7,21302,20433
376.8,21298,20433
376.9,21296,20437
377.0,21295,20442
377.1,21298,20439
377.2,21300,20441
377.3,21297,20448
377.4,21296,20454
377.5,21296,20458
377.6,21298,20467
377.7,21299,20470
377.8,21293,20472
377.9,21292,20476
378.0,21291,20480
378.1,21293,20483
378.2,21290,20488
378.3,21288,20488
378.4,21287,20492
378.5,21289,20496
378.6,21291,20500
378.7,21291,20501
378.8,21290,20504
378.9,21293,20507
379.0,21292,20514
379.1,21291,20514
379.2,21296,20518
379.3,21296,20519
379.4,21301,20523
379.5,21300,20532
379.6,21300,20536
379.7,21300,20539
379.8,21303,20540
379.9,21300,20540
380.0,21306,20544
380.1,21305,20549
380.2,21305,20554
380.3,21308,20556
380.4,21310,20561
380.5,21313,20568
380.6,21316,20575
380.7,21315,20577
380.8,21318,20576
380.9,21319,20582
381.0,21320,20585
381.1,21324,20589
381.2,21326,20589
381.3,21327,20589
381.4,21330,20593
381.5,21330,20598
381.6,21335,20602
381.7,21337,20607
381.8,21338,20609
381.9,21343,20608
382.0,21346,20613
382.1,21342,20615
382.2,21343,20619
382.3,21342,20622
382.4,21339,20626
382.5,21341,20627
382.6,21340,20635
382.7,21341,20634
382.8,21340,20639
382.9,21340,20641
383.0,21338,20646
383.1,21341,20648
383.2,21345,20651
383.3,21345,20655
383.4,21342,20658
383.5,21341,20660
383.6,21346,20668
383.7,21349,20671
383.8,21347,20672
383.9,21348,20677
384.0,21352,20682
384.1,21355,20688
384.2,21355,20692
384.3,21353,20690
384.4,21351,20691
384.5,21354,20693
384.6,21357,20695
384.7,21354,20698
384.8,21354,20696
384.9,21357,20702
385.0,21357,20703
385.1,21355,20702
385.2,21358,20704
385.3,21362,20705
385.4,21363,20709
385.5,21362,20711
385.6,21370,20711
385.7,21368,20716
385.8,21368,20721
385.9,21363,20724
386.0,21367,20724
386.1,21367,20726
386.2,21369,20734
386.3,21367,20736
386.4,21369,20737
386.5,21369,20743
386.6,21369,20749
386.7,21366,20754
386.8,21368,20755
386.9,21365,20757
387.0,21364,20755
387.1,21369,20757
387.2,21371,20758
387.3,21370,20763
387.4,21374,20768
387.5,21375,20772
387.6,21379,20773
387.7,21379,20775
387.8,21378,20779
387.9,21380,20781
388.0,21377,20784
388.1,21378,20786
388.2,21378,20790
388.3,21377,20792
388.4,21381,20796
388.5,21379,20798
388.6,21381,20803
388.7,21382,20807
388.8,21381,20813
388.9,21381,20819
389.0,21381,20822
389.1,21380,20821
389.2,21385,20824
389.3,21385,20830
389.4,21388,20830
389.5,21389,20833
389.6,21392,20833
389.7,21393,20839
389.8,21393,20842
389.9,21399,20845
390.0,21400,20850
390.1,21404,20853
390.2,21404,20860
390.3,21406,20864
390.4,21407,20867
390.5,21411,20866
390.6,21407,20864
390.7,21407,20866
390.8,21411,20871
390.9,21411,20876
391.0,21411,20883
391.1,21411,20886
391.2,21410,20890
391.3,21411,20896
391.4,21414,20900
391.5,21412,20905
391.6,21417,20911
391.7,21415,20909
391.8,21415,20912
391.9,21418,20914
392.0,21420,20919
392.1,21422,20922
392.2,21423,20929
392.3,21426,20931
392.4,21426,20932
392.5,21426,20936
392.6,21429,20938
392.7,21428,20939
392.8,21432,20940
392.9,21433,20948
393.0,21436,20951
393.1,21440,20955
393.2,21443,20957
393.3,21449,20959
393.4,21449,20956
393.5,21445,20959
393.6,21449,20963
393.7,21452,20963
393.8,21454,20965
393.9,21454,20968
394.0,21460,20973
394.1,21462,20978
394.2,21461,20980
394.3,21466,20986
394.4,21469,20984
394.5,21468,20985
394.6,21468,20988
394.7,21470,20987
394.8,21473,20994
394.9,21474,21004
395.0,21471,21011
395.1,21476,21012
395.2,21478,21015
395.3,21477,21019
395.4,21480,21019
395.5,21481,21023
395.6,21484,21025
395.7,21488,21030
395.8,21492,21041
395.9,21497,21047
396.0,21496,21048
396.1,21501,21058
396.2,21504,21068
396.3,21507,21071
396.4,21507,21072
396.5,21507,21075
396.6,21508,21079
396.7,21513,21086
396.8,21519,21092
396.9,21518,21098
397.0,21516,21109
397.1,21517,21110
397.2,21521,21114
397.3,21528,21120
397.4,21535,21119
397.5,21538,21122
397.6,21539,21126
397.7,21541,21129
397.8,21545,21135
397.9,21548,21139
398.0,21552,21139
398.1,21557,21143
398.2,21559,21143
398.3,21562,21142
398.4,21562,21143
398.5,21565,21147
398.6,21568,21153
398.7,21577,21158
398.8,21578,21162
398.9,21582,21167
399.0,21584,21172
399.1,21585,21174
399.2,21587,21176
399.3,21593,21178
399.4,21593,21183
399.5,21591,21182
399.6,21594,21183
399.7,21596,21190
399.8,21597,21196
399.9,21602,21202
400.0,21605,21208
400.1,21609,21212
400.2,21612,21216
400.3,21614,21218
400.4,21624,21226
400.5,21623,21228
400.6,21620,21229
400.7,21619,21233
400.8,21624,21241
400.9,21628,21246
401.0,21633,21249
401.1,21636,21255
401.2,21639,21262
401.3,21643,21266
401.4,21644,21269
401.5,21649,21273
401.6,21654,21277
401.7,21659,21280
401.8,21661,21280
401.9,21659,21284
402.0,21663,21286
402.1,21660,21286
402.2,21660,21289
402.3,21661,21295
402.4,21662,21299
402.5,21665,21304
402.6,21667,21309
402.7,21670,21311
402.8,21670,21309
402.9,21676,21310
403.0,21682,21312
403.1,21686,21316
403.2,21692,21317
403.3,21693,21320
403.4,21688,21319
403.5,21691,21320
403.6,21698,21322
403.7,21702,21330
403.8,21709,21337
403.9,21715,21346
404.0,21716,21351
404.1,21721,21359
404.2,21725,21364
404.3,21731,21366
404.4,21730,21367
404.5,21731,21370
404.6,21729,21375
404.7,21734,21379
404.8,21737,21382
404.9,21739,21386
405.0,21742,21394
405.1,21744,21396
405.2,21746,21401
405.3,21755,21407
405.4,21764,21408
405.5,21767,21413
405.6,21771,21414
405.7,21775,21415
405.8,21781,21418
405.9,21784,21420
406.0,21788,21428
406.1,21790,21426
406.2,21792,21431
406.3,21795,21436
406.4,21799,21442
406.5,21807,21442
406.6,21810,21446
406.7,21819,21448
406.8,21823,21454
406.9,21825,21461
407.0,21825,21466
407.1,21823,21464
407.2,21826,21466
407.3,21828,21468
407.4,21830,21470
407.5,21833,21470
407.6,21835,21473
407.7,21837,21484
407.8,21849,21493
407.9,21852,21498
408.0,21859,21505
408.1,21862,21513
408.2,21871,21521
408.3,21877,21523
408.4,21882,21520
408.5,21886,21527
408.6,21891,21532
408.7,21893,21538
408.8,21897,21538
408.9,21900,21541
409.0,21904,21547
409.1,21907,21554
409.2,21908,21557
409.3,21914,21560
409.4,21917,21566
409.5,21917,21568
409.6,21922,21569
409.7,21931,21575
409.8,21935,21578
409.9,21941,21585
410.0,21942,21593
410.1,21946,21596
410.2,21945,21596
410.3,21950,21602
410.4,21953,21603
410.5,21954,21611
410.6,21962,21618
410.7,21969,21622
410.8,21974,21625
410.9,21975,21629
411.0,21977,21632
411.1,21986,21636
411.2,21996,21642
411.3,21996,21647
411.4,21999,21652
411.5,22003,21653
411.6,22007,21659
411.7,22011,21662
411.8,22015,21672
411.9,22015,21673
412.0,22019,21677
412.1,22025,21685
412.2,22029,21689
412.3,22040,21693
412.4,22046,21700
412.5,22045,21697
412.6,22051,21702
412.7,22056,21709
412.8,22057,21711
412.9,22059,21713
413.0,22064,21718
413.1,22072,21728
413.2,22075,21730
413.3,22080,21734
413.4,22080,21737
413.5,22080,21745
413.6,22081,21746
413.7,22087,21753
413.8,22087,21763
413.9,22095,21764
414.0,22097,21771
414.1,22097,21775
414.2,22102,21776
414.3,22108,21781
414.4,22115,21783
414.5,22118,21788
414.6,22125,21791
414.7,22128,21793
414.8,22130,21796
414.9,22127,21802
415.0,22131,21807
415.1,22137,21806
415.2,22145,21811
415.3,22151,21816
415.4,22159,21823
415.5,22163,21828
415.6,22170,21829
415.7,22176,21834
415.8,22178,21840
415.9,22184,21846
416.0,22188,21845
416.1,22191,21848
416.2,22197,21851
416.3,22204,21859
416.4,22208,21863
416.5,22211,21869
416.6,22216,21872
416.7,22220,21879
416.8,22228,21888
416.9,22232,21894
417.0,22238,21901
417.1,22242,21903
417.2,22246,21910
417.3,22250,21912
417.4,22251,21920
417.5,22255,21921
417.6,22258,21928
417.7,22268,21930
417.8,22275,21934
417.9,22279,21935
418.0,22286,21935
418.1,22289,21934
418.2,22294,21939
418.3,22300,21945
418.4,22304,21952
418.5,22305,21959
418.6,22308,21962
418.7,22310,21968
418.8,22315,21973
418.9,22319,21976
419.0,22322,21982
419.1,22323,21984
419.2,22327,21991
419.3,22335,21997
419.4,22341,22003
419.5,22345,22013
419.6,22346,22015
419.7,22353,22021
419.8,22357,22025
419.9,22362,22032
420.0,22369,22035
420.1,22372,22042
420.2,22382,22047
420.3,22387,22052
420.4,22388,22057
420.5,22394,22064
420.6,22401,22070
420.7,22404,22075
420.8,22404,22079
420.9,22409,22081
421.0,22413,22087
421.1,22415,22094
421.2,22418,22095
421.3,22420,22100
421.4,22426,22099
421.5,22429,22105
